******Format of cpu stats log file: Date/Time     CPU Temp        Load Average    CPU Frequency   Governor***
Fri Apr 23 09:51:59 PDT 2010  32        9.90 9.20 6.11 11/174 23585        500000        userspace
Fri Apr 23 09:52:00 PDT 2010  32        9.90 9.20 6.11 10/174 23591        500000        userspace
Fri Apr 23 09:52:01 PDT 2010  32        9.83 9.20 6.12 10/174 23597        500000        userspace
Fri Apr 23 09:52:02 PDT 2010  32        9.83 9.20 6.12 10/174 23606        500000        userspace
Fri Apr 23 09:52:04 PDT 2010  32        9.83 9.20 6.12 11/174 23612        500000        userspace
Fri Apr 23 09:52:05 PDT 2010  32        9.76 9.19 6.14 10/174 23618        500000        userspace
Fri Apr 23 09:52:06 PDT 2010  32        9.76 9.19 6.14 10/174 23624        500000        userspace
Fri Apr 23 09:52:08 PDT 2010  32        9.76 9.19 6.14 10/174 23630        500000        userspace
Fri Apr 23 09:52:09 PDT 2010  32        9.76 9.19 6.14 11/174 23636        500000        userspace
Fri Apr 23 09:52:10 PDT 2010  32        9.78 9.21 6.16 10/174 23642        500000        userspace
Fri Apr 23 09:52:11 PDT 2010  32        9.78 9.21 6.16 10/174 23648        500000        userspace
Fri Apr 23 09:52:13 PDT 2010  32        9.78 9.21 6.16 10/174 23654        500000        userspace
Fri Apr 23 09:52:14 PDT 2010  32        9.78 9.21 6.16 11/174 23660        500000        userspace
Fri Apr 23 09:52:15 PDT 2010  32        9.80 9.22 6.18 10/174 23666        500000        userspace
Fri Apr 23 09:52:17 PDT 2010  32        9.80 9.22 6.18 11/174 23672        500000        userspace
Fri Apr 23 09:52:18 PDT 2010  32        9.80 9.22 6.18 10/174 23678        500000        userspace
Fri Apr 23 09:52:19 PDT 2010  32        9.80 9.22 6.18 10/174 23684        500000        userspace
Fri Apr 23 09:52:20 PDT 2010  32        9.65 9.20 6.19 10/174 23690        500000        userspace
Fri Apr 23 09:52:22 PDT 2010  32        9.65 9.20 6.19 10/174 23696        500000        userspace
Fri Apr 23 09:52:23 PDT 2010  32        9.65 9.20 6.19 10/174 23702        500000        userspace
Fri Apr 23 09:52:24 PDT 2010  32        9.65 9.20 6.19 10/174 23708        500000        userspace
Fri Apr 23 09:52:26 PDT 2010  32        9.76 9.23 6.22 10/174 23714        500000        userspace
Fri Apr 23 09:52:27 PDT 2010  32        9.76 9.23 6.22 11/174 23720        500000        userspace
Fri Apr 23 09:52:28 PDT 2010  32        9.76 9.23 6.22 10/174 23726        500000        userspace
Fri Apr 23 09:52:29 PDT 2010  32        9.76 9.23 6.22 11/174 23732        500000        userspace
Fri Apr 23 09:52:31 PDT 2010  32        9.62 9.21 6.23 10/174 23738        500000        userspace
Fri Apr 23 09:52:32 PDT 2010  32        9.62 9.21 6.23 10/174 23744        500000        userspace
Fri Apr 23 09:52:33 PDT 2010  32        9.62 9.21 6.23 11/174 23750        500000        userspace
Fri Apr 23 09:52:34 PDT 2010  32        9.62 9.21 6.23 10/174 23756        500000        userspace
Fri Apr 23 09:52:36 PDT 2010  32        9.49 9.19 6.23 10/174 23762        500000        userspace
Fri Apr 23 09:52:37 PDT 2010  32        9.49 9.19 6.23 11/174 23768        500000        userspace
Fri Apr 23 09:52:38 PDT 2010  32        9.49 9.19 6.23 10/174 23774        500000        userspace
Fri Apr 23 09:52:39 PDT 2010  32        9.49 9.19 6.23 10/174 23780        500000        userspace
Fri Apr 23 09:52:41 PDT 2010  32        9.77 9.25 6.27 10/174 23786        500000        userspace
Fri Apr 23 09:52:42 PDT 2010  32        9.77 9.25 6.27 10/174 23792        500000        userspace
Fri Apr 23 09:52:43 PDT 2010  32        9.77 9.25 6.27 10/174 23798        500000        userspace
Fri Apr 23 09:52:45 PDT 2010  32        9.77 9.25 6.27 10/174 23804        500000        userspace
Fri Apr 23 09:52:46 PDT 2010  32        10.03 9.31 6.31 10/174 23810        500000        userspace
Fri Apr 23 09:52:47 PDT 2010  32        10.03 9.31 6.31 10/174 23816        500000        userspace
Fri Apr 23 09:52:48 PDT 2010  32        10.03 9.31 6.31 10/174 23822        500000        userspace
Fri Apr 23 09:52:50 PDT 2010  32        10.03 9.31 6.31 10/174 23828        500000        userspace
Fri Apr 23 09:52:51 PDT 2010  32        10.11 9.34 6.33 11/174 23834        500000        userspace
Fri Apr 23 09:52:52 PDT 2010  32        10.11 9.34 6.33 10/174 23840        500000        userspace
Fri Apr 23 09:52:54 PDT 2010  32        10.11 9.34 6.33 10/174 23846        500000        userspace
Fri Apr 23 09:52:55 PDT 2010  32        10.11 9.34 6.33 10/174 23852        500000        userspace
Fri Apr 23 09:52:56 PDT 2010  32        10.10 9.35 6.35 10/174 23858        500000        userspace
Fri Apr 23 09:52:57 PDT 2010  32        10.10 9.35 6.35 10/174 23864        500000        userspace
Fri Apr 23 09:52:59 PDT 2010  32        10.10 9.35 6.35 10/174 23870        500000        userspace
Fri Apr 23 09:53:00 PDT 2010  32        10.17 9.38 6.38 10/174 23876        500000        userspace
Fri Apr 23 09:53:01 PDT 2010  32        10.17 9.38 6.38 11/174 23885        500000        userspace
Fri Apr 23 09:53:03 PDT 2010  32        10.17 9.38 6.38 10/174 23891        500000        userspace
Fri Apr 23 09:53:04 PDT 2010  32        10.17 9.38 6.38 10/174 23897        500000        userspace
Fri Apr 23 09:53:05 PDT 2010  32        10.24 9.40 6.40 10/174 23903        500000        userspace
Fri Apr 23 09:53:06 PDT 2010  32        10.24 9.40 6.40 11/174 23909        500000        userspace
Fri Apr 23 09:53:08 PDT 2010  32        10.24 9.40 6.40 10/174 23915        500000        userspace
Fri Apr 23 09:53:09 PDT 2010  32        10.24 9.40 6.40 11/174 23921        500000        userspace
Fri Apr 23 09:53:10 PDT 2010  32        10.30 9.43 6.43 10/174 23927        500000        userspace
Fri Apr 23 09:53:12 PDT 2010  32        10.30 9.43 6.43 10/174 23933        500000        userspace
Fri Apr 23 09:53:13 PDT 2010  32        10.30 9.43 6.43 10/174 23939        500000        userspace
Fri Apr 23 09:53:14 PDT 2010  32        10.30 9.43 6.43 10/174 23945        500000        userspace
Fri Apr 23 09:53:15 PDT 2010  32        10.27 9.44 6.44 10/174 23951        500000        userspace
Fri Apr 23 09:53:17 PDT 2010  32        10.27 9.44 6.44 10/174 23957        500000        userspace
Fri Apr 23 09:53:18 PDT 2010  32        10.27 9.44 6.44 10/174 23963        500000        userspace
Fri Apr 23 09:53:19 PDT 2010  32        10.27 9.44 6.44 10/174 23969        500000        userspace
Fri Apr 23 09:53:20 PDT 2010  32        10.09 9.42 6.45 10/174 23975        500000        userspace
Fri Apr 23 09:53:22 PDT 2010  32        10.09 9.42 6.45 10/174 23981        500000        userspace
Fri Apr 23 09:53:23 PDT 2010  32        10.09 9.42 6.45 11/174 23987        500000        userspace
Fri Apr 23 09:53:24 PDT 2010  32        10.09 9.42 6.45 10/174 23993        500000        userspace
Fri Apr 23 09:53:26 PDT 2010  32        9.92 9.39 6.46 10/174 23999        500000        userspace
Fri Apr 23 09:53:27 PDT 2010  32        9.92 9.39 6.46 11/174 24005        500000        userspace
Fri Apr 23 09:53:28 PDT 2010  32        9.92 9.39 6.46 10/174 24011        500000        userspace
Fri Apr 23 09:53:29 PDT 2010  32        9.92 9.39 6.46 10/174 24017        500000        userspace
Fri Apr 23 09:53:31 PDT 2010  32        10.01 9.42 6.48 10/174 24023        500000        userspace
Fri Apr 23 09:53:32 PDT 2010  32        10.01 9.42 6.48 11/174 24029        500000        userspace
Fri Apr 23 09:53:33 PDT 2010  32        10.01 9.42 6.48 10/174 24035        500000        userspace
Fri Apr 23 09:53:35 PDT 2010  32        10.01 9.42 6.48 10/174 24041        500000        userspace
Fri Apr 23 09:53:36 PDT 2010  32        10.17 9.46 6.51 10/174 24047        500000        userspace
Fri Apr 23 09:53:37 PDT 2010  32        10.17 9.46 6.51 10/174 24053        500000        userspace
Fri Apr 23 09:53:39 PDT 2010  32        10.17 9.46 6.51 10/174 24059        500000        userspace
Fri Apr 23 09:53:40 PDT 2010  32        10.17 9.46 6.51 10/174 24065        500000        userspace
Fri Apr 23 09:53:41 PDT 2010  32        10.24 9.49 6.54 10/174 24071        500000        userspace
Fri Apr 23 09:53:42 PDT 2010  32        10.24 9.49 6.54 10/174 24077        500000        userspace
Fri Apr 23 09:53:44 PDT 2010  32        10.24 9.49 6.54 10/174 24083        500000        userspace
Fri Apr 23 09:53:45 PDT 2010  32        10.24 9.49 6.54 11/174 24089        500000        userspace
Fri Apr 23 09:53:46 PDT 2010  32        10.22 9.50 6.56 10/174 24095        500000        userspace
Fri Apr 23 09:53:47 PDT 2010  32        10.22 9.50 6.56 10/174 24101        500000        userspace
Fri Apr 23 09:53:49 PDT 2010  32        10.22 9.50 6.56 11/174 24107        500000        userspace
Fri Apr 23 09:53:50 PDT 2010  32        10.22 9.50 6.56 10/174 24113        500000        userspace
Fri Apr 23 09:53:51 PDT 2010  32        10.20 9.50 6.57 10/174 24119        500000        userspace
Fri Apr 23 09:53:53 PDT 2010  32        10.20 9.50 6.57 10/174 24125        500000        userspace
Fri Apr 23 09:53:54 PDT 2010  32        10.20 9.50 6.57 10/174 24131        500000        userspace
Fri Apr 23 09:53:55 PDT 2010  32        10.10 9.49 6.59 10/174 24137        500000        userspace
Fri Apr 23 09:53:56 PDT 2010  32        10.10 9.49 6.59 10/174 24143        500000        userspace
Fri Apr 23 09:53:58 PDT 2010  32        10.10 9.49 6.59 10/174 24149        500000        userspace
Fri Apr 23 09:53:59 PDT 2010  32        10.10 9.49 6.59 10/174 24155        500000        userspace
Fri Apr 23 09:54:00 PDT 2010  32        10.01 9.49 6.60 10/174 24161        500000        userspace
Fri Apr 23 09:54:01 PDT 2010  32        10.01 9.49 6.60 10/174 24170        500000        userspace
Fri Apr 23 09:54:03 PDT 2010  32        10.01 9.49 6.60 11/174 24176        500000        userspace
Fri Apr 23 09:54:04 PDT 2010  32        10.01 9.49 6.60 10/174 24182        500000        userspace
Fri Apr 23 09:54:05 PDT 2010  32        9.85 9.46 6.61 10/174 24188        500000        userspace
Fri Apr 23 09:54:06 PDT 2010  32        9.85 9.46 6.61 10/174 24194        500000        userspace
Fri Apr 23 09:54:08 PDT 2010  32        9.85 9.46 6.61 10/174 24200        500000        userspace
Fri Apr 23 09:54:09 PDT 2010  32        9.85 9.46 6.61 11/174 24206        500000        userspace
Fri Apr 23 09:54:10 PDT 2010  32        9.70 9.44 6.61 11/174 24212        500000        userspace
Fri Apr 23 09:54:12 PDT 2010  32        9.70 9.44 6.61 10/174 24218        500000        userspace
Fri Apr 23 09:54:13 PDT 2010  32        9.70 9.44 6.61 10/174 24224        500000        userspace
Fri Apr 23 09:54:14 PDT 2010  32        9.70 9.44 6.61 10/174 24230        500000        userspace
Fri Apr 23 09:54:15 PDT 2010  32        9.65 9.43 6.63 10/174 24236        500000        userspace
Fri Apr 23 09:54:17 PDT 2010  32        9.65 9.43 6.63 10/174 24242        500000        userspace
Fri Apr 23 09:54:18 PDT 2010  32        9.65 9.43 6.63 10/174 24248        500000        userspace
Fri Apr 23 09:54:19 PDT 2010  32        9.65 9.43 6.63 10/174 24254        500000        userspace
Fri Apr 23 09:54:21 PDT 2010  32        9.52 9.41 6.63 10/174 24260        500000        userspace
Fri Apr 23 09:54:22 PDT 2010  32        9.52 9.41 6.63 10/174 24266        500000        userspace
Fri Apr 23 09:54:23 PDT 2010  32        9.52 9.41 6.63 10/174 24272        500000        userspace
Fri Apr 23 09:54:24 PDT 2010  32        9.52 9.41 6.63 10/174 24278        500000        userspace
Fri Apr 23 09:54:26 PDT 2010  32        9.63 9.43 6.66 10/174 24284        500000        userspace
Fri Apr 23 09:54:27 PDT 2010  32        9.63 9.43 6.66 11/174 24290        500000        userspace
Fri Apr 23 09:54:28 PDT 2010  32        9.63 9.43 6.66 10/174 24296        500000        userspace
Fri Apr 23 09:54:29 PDT 2010  32        9.63 9.43 6.66 10/174 24302        500000        userspace
Fri Apr 23 09:54:31 PDT 2010  32        9.50 9.41 6.66 10/174 24308        500000        userspace
Fri Apr 23 09:54:32 PDT 2010  32        9.50 9.41 6.66 10/174 24314        500000        userspace
Fri Apr 23 09:54:33 PDT 2010  32        9.50 9.41 6.66 10/174 24320        500000        userspace
Fri Apr 23 09:54:35 PDT 2010  32        9.50 9.41 6.66 10/174 24326        500000        userspace
Fri Apr 23 09:54:36 PDT 2010  32        9.62 9.43 6.69 10/174 24332        500000        userspace
Fri Apr 23 09:54:37 PDT 2010  32        9.62 9.43 6.69 10/174 24338        500000        userspace
Fri Apr 23 09:54:38 PDT 2010  32        9.62 9.43 6.69 10/174 24344        500000        userspace
Fri Apr 23 09:54:40 PDT 2010  32        9.62 9.43 6.69 10/174 24350        500000        userspace
Fri Apr 23 09:54:41 PDT 2010  32        9.73 9.46 6.71 10/174 24356        500000        userspace
Fri Apr 23 09:54:42 PDT 2010  32        9.73 9.46 6.71 10/174 24362        500000        userspace
Fri Apr 23 09:54:43 PDT 2010  32        9.73 9.46 6.71 10/174 24368        500000        userspace
Fri Apr 23 09:54:45 PDT 2010  32        9.73 9.46 6.71 11/174 24374        500000        userspace
Fri Apr 23 09:54:46 PDT 2010  32        9.67 9.45 6.72 10/174 24380        500000        userspace
Fri Apr 23 09:54:47 PDT 2010  32        9.67 9.45 6.72 10/174 24386        500000        userspace
Fri Apr 23 09:54:49 PDT 2010  32        9.67 9.45 6.72 10/174 24392        500000        userspace
Fri Apr 23 09:54:50 PDT 2010  32        9.67 9.45 6.72 10/174 24398        500000        userspace
Fri Apr 23 09:54:51 PDT 2010  32        9.78 9.48 6.75 11/174 24404        500000        userspace
Fri Apr 23 09:54:52 PDT 2010  32        9.78 9.48 6.75 10/174 24410        500000        userspace
Fri Apr 23 09:54:54 PDT 2010  32        9.78 9.48 6.75 11/174 24416        500000        userspace
Fri Apr 23 09:54:55 PDT 2010  32        9.78 9.48 6.75 10/174 24422        500000        userspace
Fri Apr 23 09:54:56 PDT 2010  32        9.88 9.50 6.77 10/174 24428        500000        userspace
Fri Apr 23 09:54:57 PDT 2010  32        9.88 9.50 6.77 11/174 24434        500000        userspace
Fri Apr 23 09:54:59 PDT 2010  32        9.88 9.50 6.77 11/177 24446        500000        userspace
Fri Apr 23 09:55:00 PDT 2010  32        9.88 9.50 6.77 11/177 24452        500000        userspace
Fri Apr 23 09:55:01 PDT 2010  32        9.81 9.49 6.78 10/177 24461        500000        userspace
Fri Apr 23 09:55:03 PDT 2010  32        9.81 9.49 6.78 10/177 24467        500000        userspace
Fri Apr 23 09:55:04 PDT 2010  32        9.81 9.49 6.78 10/177 24473        500000        userspace
Fri Apr 23 09:55:05 PDT 2010  32        9.81 9.49 6.78 10/177 24479        500000        userspace
Fri Apr 23 09:55:06 PDT 2010  32        9.82 9.50 6.80 10/177 24485        500000        userspace
Fri Apr 23 09:55:08 PDT 2010  32        9.82 9.50 6.80 10/177 24491        500000        userspace
Fri Apr 23 09:55:09 PDT 2010  32        9.82 9.50 6.80 11/177 24497        500000        userspace
Fri Apr 23 09:55:10 PDT 2010  32        10.00 9.54 6.83 11/177 24503        500000        userspace
Fri Apr 23 09:55:12 PDT 2010  32        10.00 9.54 6.83 10/177 24509        500000        userspace
Fri Apr 23 09:55:13 PDT 2010  32        10.00 9.54 6.83 10/177 24515        500000        userspace
Fri Apr 23 09:55:14 PDT 2010  32        10.00 9.54 6.83 10/177 24521        500000        userspace
Fri Apr 23 09:55:16 PDT 2010  32        9.84 9.52 6.83 11/177 24527        500000        userspace
Fri Apr 23 09:55:17 PDT 2010  32        9.84 9.52 6.83 10/177 24533        500000        userspace
Fri Apr 23 09:55:18 PDT 2010  32        9.84 9.52 6.83 10/177 24539        500000        userspace
Fri Apr 23 09:55:20 PDT 2010  32        9.84 9.52 6.83 11/174 24545        500000        userspace
Fri Apr 23 09:55:21 PDT 2010  32        9.93 9.54 6.85 13/174 24551        500000        userspace
Fri Apr 23 09:55:22 PDT 2010  32        9.93 9.54 6.85 13/174 24557        500000        userspace
Fri Apr 23 09:55:24 PDT 2010  32        9.93 9.54 6.85 12/174 24563        500000        userspace
Fri Apr 23 09:55:25 PDT 2010  32        10.01 9.57 6.87 11/174 24569        500000        userspace
Fri Apr 23 09:55:27 PDT 2010  32        10.01 9.57 6.87 11/174 24575        500000        userspace
Fri Apr 23 09:55:28 PDT 2010  32        10.01 9.57 6.87 11/174 24581        500000        userspace
Fri Apr 23 09:55:30 PDT 2010  32        10.01 9.57 6.87 12/174 24587        500000        userspace
Fri Apr 23 09:55:31 PDT 2010  32        10.09 9.59 6.90 12/174 24593        500000        userspace
Fri Apr 23 09:55:33 PDT 2010  32        10.09 9.59 6.90 10/174 24599        500000        userspace
Fri Apr 23 09:55:34 PDT 2010  32        10.09 9.59 6.90 10/174 24605        500000        userspace
Fri Apr 23 09:55:35 PDT 2010  32        9.92 9.56 6.90 11/174 24611        500000        userspace
Fri Apr 23 09:55:37 PDT 2010  32        9.92 9.56 6.90 10/174 24617        500000        userspace
Fri Apr 23 09:55:38 PDT 2010  32        9.92 9.56 6.90 10/174 24623        500000        userspace
Fri Apr 23 09:55:40 PDT 2010  32        9.92 9.56 6.90 11/174 24629        500000        userspace
Fri Apr 23 09:55:41 PDT 2010  32        10.01 9.59 6.92 10/174 24635        500000        userspace
Fri Apr 23 09:55:42 PDT 2010  32        10.01 9.59 6.92 10/174 24641        500000        userspace
Fri Apr 23 09:55:43 PDT 2010  32        10.01 9.59 6.92 11/174 24647        500000        userspace
